"Meter Number","Meter Name","Meter Date","Voltage 1","Current 1 (Amps 1)"
"10009540","Meter 9540","=""2018-12-12 12:49:52""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:49:53""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:49:54""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:49:55""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:49:56""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:49:57""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:49:58""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:49:59""","128.90","0"
"10009540","Meter 9540","=""2018-12-12 12:50:00""","129.40","0"
"10009540","Meter 9540","=""2018-12-12 12:50:01""","129.50","0"
"10009540","Meter 9540","=""2018-12-12 12:50:02""","129.50","0"
"10009540","Meter 9540","=""2018-12-12 12:50:03""","129.50","0"
"10009540","Meter 9540","=""2018-12-12 12:50:04""","129.50","0"
"10009540","Meter 9540","=""2018-12-12 12:50:05""","129.90","0"
"10009540","Meter 9540","=""2018-12-12 12:50:06""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:50:07""","129.90","0"
"10009540","Meter 9540","=""2018-12-12 12:50:08""","129.90","0"
"10009540","Meter 9540","=""2018-12-12 12:50:09""","129.90","0"
"10009540","Meter 9540","=""2018-12-12 12:50:10""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:50:11""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:50:12""","129.90","0"
"10009540","Meter 9540","=""2018-12-12 12:50:13""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:50:14""","130.50","0"
"10009540","Meter 9540","=""2018-12-12 12:50:15""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:50:16""","130.50","0"
"10009540","Meter 9540","=""2018-12-12 12:50:17""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:50:18""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:50:19""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:50:20""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:50:21""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:50:22""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:50:23""","129.90","0"
"10009540","Meter 9540","=""2018-12-12 12:50:24""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:50:25""","129.90","0"
"10009540","Meter 9540","=""2018-12-12 12:50:26""","129.80","0"
"10009540","Meter 9540","=""2018-12-12 12:50:27""","129.90","0"
"10009540","Meter 9540","=""2018-12-12 12:50:28""","129.90","0"
"10009540","Meter 9540","=""2018-12-12 12:50:29""","129.90","0"
"10009540","Meter 9540","=""2018-12-12 12:50:30""","129.80","0"
"10009540","Meter 9540","=""2018-12-12 12:50:31""","129.90","0"
"10009540","Meter 9540","=""2018-12-12 12:50:32""","129.80","0"
"10009540","Meter 9540","=""2018-12-12 12:50:33""","130.40","0"
"10009540","Meter 9540","=""2018-12-12 12:50:34""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:50:35""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:50:36""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:50:37""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:50:38""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:50:39""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:50:40""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:50:41""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:50:42""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 12:50:43""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:50:44""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 12:50:45""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 12:50:46""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:50:47""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:50:48""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:50:49""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:50:50""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:50:51""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:50:52""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:50:53""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:50:54""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:50:55""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:50:56""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 12:50:57""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:50:58""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:50:59""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:51:00""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:51:01""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:51:02""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:51:03""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 12:51:04""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 12:51:05""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:51:06""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:51:07""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:51:08""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:51:09""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:51:10""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:51:11""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 12:51:12""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:51:13""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:51:14""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:51:15""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 12:51:16""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:51:17""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:51:18""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:51:19""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:51:20""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:51:21""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:51:22""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:51:23""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:51:24""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:51:25""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:51:26""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:51:27""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 12:51:28""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 12:51:29""","130.90","0"
"10009540","Meter 9540","=""2018-12-12 12:51:30""","130.90","0"
"10009540","Meter 9540","=""2018-12-12 12:51:31""","130.90","0"
"10009540","Meter 9540","=""2018-12-12 12:51:32""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:51:33""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 12:51:34""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 12:51:35""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 12:51:36""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 12:51:37""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:51:38""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 12:51:39""","130.40","0"
"10009540","Meter 9540","=""2018-12-12 12:51:40""","130.40","0"
"10009540","Meter 9540","=""2018-12-12 12:51:41""","130.40","0"
"10009540","Meter 9540","=""2018-12-12 12:51:42""","130.40","0"
"10009540","Meter 9540","=""2018-12-12 12:51:43""","130.50","0"
"10009540","Meter 9540","=""2018-12-12 12:51:44""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 12:51:45""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:51:46""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 12:51:47""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 12:51:49""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 12:51:49""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 12:51:50""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:51:51""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:51:52""","131.10","0"
"10009540","Meter 9540","=""2018-12-12 12:51:53""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:51:54""","131.10","0"
"10009540","Meter 9540","=""2018-12-12 12:51:55""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:51:56""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:51:57""","131.10","0"
"10009540","Meter 9540","=""2018-12-12 12:51:58""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:51:59""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:52:00""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:52:01""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:52:02""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:52:03""","130.50","0"
"10009540","Meter 9540","=""2018-12-12 12:52:04""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 12:52:05""","130.40","0"
"10009540","Meter 9540","=""2018-12-12 12:52:06""","130.40","0"
"10009540","Meter 9540","=""2018-12-12 12:52:07""","130.40","0"
"10009540","Meter 9540","=""2018-12-12 12:52:08""","130.40","0"
"10009540","Meter 9540","=""2018-12-12 12:52:09""","130.40","0"
"10009540","Meter 9540","=""2018-12-12 12:52:10""","124.60","6.4"
"10009540","Meter 9540","=""2018-12-12 12:52:11""","127.30","2.6"
"10009540","Meter 9540","=""2018-12-12 12:52:12""","127.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:52:13""","127.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:52:14""","127.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:52:15""","127.50","2.6"
"10009540","Meter 9540","=""2018-12-12 12:52:16""","128.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:52:17""","128.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:52:18""","127.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:52:19""","127.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:52:20""","127.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:52:21""","128.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:52:22""","127.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:52:23""","130.00","1.6"
"10009540","Meter 9540","=""2018-12-12 12:52:24""","131.30","0"
"10009540","Meter 9540","=""2018-12-12 12:52:25""","131.20","0"
"10009540","Meter 9540","=""2018-12-12 12:52:26""","131.20","0"
"10009540","Meter 9540","=""2018-12-12 12:52:27""","131.30","0"
"10009540","Meter 9540","=""2018-12-12 12:52:28""","131.20","0"
"10009540","Meter 9540","=""2018-12-12 12:52:29""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:52:30""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:52:31""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:52:32""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:52:33""","130.50","0"
"10009540","Meter 9540","=""2018-12-12 12:52:34""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:52:35""","130.50","0"
"10009540","Meter 9540","=""2018-12-12 12:52:36""","130.50","0"
"10009540","Meter 9540","=""2018-12-12 12:52:37""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 12:52:38""","130.10","0.8"
"10009540","Meter 9540","=""2018-12-12 12:52:39""","130.00","1.2"
"10009540","Meter 9540","=""2018-12-12 12:52:40""","129.90","1.2"
"10009540","Meter 9540","=""2018-12-12 12:52:41""","130.00","1"
"10009540","Meter 9540","=""2018-12-12 12:52:42""","130.70","0.4"
"10009540","Meter 9540","=""2018-12-12 12:52:43""","131.00","0.4"
"10009540","Meter 9540","=""2018-12-12 12:52:44""","130.80","1"
"10009540","Meter 9540","=""2018-12-12 12:52:45""","130.70","1.4"
"10009540","Meter 9540","=""2018-12-12 12:52:46""","130.60","1.4"
"10009540","Meter 9540","=""2018-12-12 12:52:47""","130.70","1.4"
"10009540","Meter 9540","=""2018-12-12 12:52:48""","130.90","1.4"
"10009540","Meter 9540","=""2018-12-12 12:52:49""","131.10","0.8"
"10009540","Meter 9540","=""2018-12-12 12:52:50""","131.10","0"
"10009540","Meter 9540","=""2018-12-12 12:52:51""","131.20","0"
"10009540","Meter 9540","=""2018-12-12 12:52:52""","131.10","0"
"10009540","Meter 9540","=""2018-12-12 12:52:53""","130.90","0"
"10009540","Meter 9540","=""2018-12-12 12:52:54""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:52:55""","130.50","0"
"10009540","Meter 9540","=""2018-12-12 12:52:56""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:52:57""","130.50","0"
"10009540","Meter 9540","=""2018-12-12 12:52:58""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:52:59""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:53:06""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:53:07""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:53:08""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:53:09""","131.10","0"
"10009540","Meter 9540","=""2018-12-12 12:53:10""","131.20","0"
"10009540","Meter 9540","=""2018-12-12 12:53:11""","131.10","0"
"10009540","Meter 9540","=""2018-12-12 12:53:12""","131.10","0"
"10009540","Meter 9540","=""2018-12-12 12:53:13""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:53:14""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:53:15""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 12:53:16""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:53:17""","130.90","0"
"10009540","Meter 9540","=""2018-12-12 12:53:18""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 12:53:19""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 12:53:20""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 12:53:21""","130.40","0"
"10009540","Meter 9540","=""2018-12-12 12:53:22""","130.40","0"
"10009540","Meter 9540","=""2018-12-12 12:53:23""","130.40","0"
"10009540","Meter 9540","=""2018-12-12 12:53:24""","130.50","0"
"10009540","Meter 9540","=""2018-12-12 12:53:25""","130.50","0"
"10009540","Meter 9540","=""2018-12-12 12:53:26""","130.50","0"
"10009540","Meter 9540","=""2018-12-12 12:53:27""","130.50","0"
"10009540","Meter 9540","=""2018-12-12 12:53:28""","130.50","0.2"
"10009540","Meter 9540","=""2018-12-12 12:53:29""","129.50","3.4"
"10009540","Meter 9540","=""2018-12-12 12:53:30""","130.60","0.2"
"10009540","Meter 9540","=""2018-12-12 12:53:31""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:53:32""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:53:34""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:53:35""","131.20","0"
"10009540","Meter 9540","=""2018-12-12 12:53:36""","131.30","0"
"10009540","Meter 9540","=""2018-12-12 12:53:37""","131.40","0"
"10009540","Meter 9540","=""2018-12-12 12:53:38""","131.30","0"
"10009540","Meter 9540","=""2018-12-12 12:53:39""","131.20","0"
"10009540","Meter 9540","=""2018-12-12 12:53:40""","131.30","0"
"10009540","Meter 9540","=""2018-12-12 12:53:41""","131.30","0.6"
"10009540","Meter 9540","=""2018-12-12 12:53:42""","127.90","5.8"
"10009540","Meter 9540","=""2018-12-12 12:53:43""","131.30","0"
"10009540","Meter 9540","=""2018-12-12 12:53:44""","131.30","0"
"10009540","Meter 9540","=""2018-12-12 12:53:45""","131.20","0"
"10009540","Meter 9540","=""2018-12-12 12:53:46""","131.20","0"
"10009540","Meter 9540","=""2018-12-12 12:53:47""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:53:48""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:53:49""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:53:50""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:53:51""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:53:52""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:53:53""","130.60","0"
"10009540","Meter 9540","=""2018-12-12 12:53:54""","129.50","3.2"
"10009540","Meter 9540","=""2018-12-12 12:53:55""","128.20","3.8"
"10009540","Meter 9540","=""2018-12-12 12:53:56""","126.90","3.2"
"10009540","Meter 9540","=""2018-12-12 12:53:57""","128.50","2.2"
"10009540","Meter 9540","=""2018-12-12 12:53:58""","130.00","1.2"
"10009540","Meter 9540","=""2018-12-12 12:53:59""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 12:54:00""","131.10","0"
"10009540","Meter 9540","=""2018-12-12 12:54:01""","131.10","0"
"10009540","Meter 9540","=""2018-12-12 12:54:02""","131.10","0"
"10009540","Meter 9540","=""2018-12-12 12:54:03""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:54:04""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:54:05""","130.90","0"
"10009540","Meter 9540","=""2018-12-12 12:54:06""","130.90","0"
"10009540","Meter 9540","=""2018-12-12 12:54:07""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:54:08""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:54:09""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:54:10""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:54:11""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:54:12""","131.00","0"
"10009540","Meter 9540","=""2018-12-12 12:54:13""","130.80","0"
"10009540","Meter 9540","=""2018-12-12 12:54:14""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 12:54:15""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 12:54:16""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:54:17""","129.80","0"
"10009540","Meter 9540","=""2018-12-12 12:54:18""","129.90","0"
"10009540","Meter 9540","=""2018-12-12 12:54:19""","129.80","0"
"10009540","Meter 9540","=""2018-12-12 12:54:20""","129.80","0"
"10009540","Meter 9540","=""2018-12-12 12:54:21""","129.90","0"
"10009540","Meter 9540","=""2018-12-12 12:54:22""","129.90","0"
"10009540","Meter 9540","=""2018-12-12 12:54:23""","129.90","0"
"10009540","Meter 9540","=""2018-12-12 12:54:24""","130.50","0"
"10009540","Meter 9540","=""2018-12-12 12:54:25""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:54:26""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:54:27""","129.60","0"
"10009540","Meter 9540","=""2018-12-12 12:54:28""","129.60","0"
"10009540","Meter 9540","=""2018-12-12 12:54:29""","129.50","0"
"10009540","Meter 9540","=""2018-12-12 12:54:30""","129.60","0"
"10009540","Meter 9540","=""2018-12-12 12:54:31""","129.50","0"
"10009540","Meter 9540","=""2018-12-12 12:54:32""","130.00","0"
"10009540","Meter 9540","=""2018-12-12 12:54:33""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:54:34""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:54:35""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 12:54:36""","130.10","0"
"10009540","Meter 9540","=""2018-12-12 12:54:37""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 12:54:38""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 12:54:39""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 12:54:40""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 12:54:41""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 12:54:42""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 12:54:43""","129.70","0"
"10009540","Meter 9540","=""2018-12-12 12:54:44""","129.70","0"
"10009540","Meter 9540","=""2018-12-12 12:54:45""","129.60","0"
"10009540","Meter 9540","=""2018-12-12 12:54:46""","129.70","0"
"10009540","Meter 9540","=""2018-12-12 12:54:47""","129.60","0"
"10009540","Meter 9540","=""2018-12-12 12:54:48""","129.60","0"
"10009540","Meter 9540","=""2018-12-12 12:54:49""","129.60","0"
"10009540","Meter 9540","=""2018-12-12 12:54:50""","129.40","0"
"10009540","Meter 9540","=""2018-12-12 12:54:51""","129.20","0"
"10009540","Meter 9540","=""2018-12-12 12:54:52""","129.30","0"
"10009540","Meter 9540","=""2018-12-12 12:54:53""","129.50","0"
"10009540","Meter 9540","=""2018-12-12 12:54:54""","129.90","0"
"10009540","Meter 9540","=""2018-12-12 12:54:55""","130.20","0"
"10009540","Meter 9540","=""2018-12-12 12:54:56""","130.30","0"
"10009540","Meter 9540","=""2018-12-12 12:54:57""","130.70","0"
"10009540","Meter 9540","=""2018-12-12 12:54:58""","126.10","6.2"
"10009540","Meter 9540","=""2018-12-12 12:54:59""","127.50","2.8"
"10009540","Meter 9540","=""2018-12-12 12:55:00""","127.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:01""","128.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:02""","128.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:03""","127.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:04""","127.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:05""","127.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:06""","127.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:07""","127.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:08""","127.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:09""","127.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:10""","127.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:11""","127.50","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:12""","127.30","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:13""","127.30","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:14""","127.20","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:15""","127.30","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:16""","127.30","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:17""","127.30","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:18""","127.30","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:19""","127.20","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:20""","127.20","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:21""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:22""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:23""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:24""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:25""","127.30","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:26""","127.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:27""","127.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:28""","127.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:29""","127.60","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:30""","127.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:31""","127.60","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:32""","127.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:33""","127.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:34""","127.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:35""","127.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:36""","126.80","2.4"
"10009540","Meter 9540","=""2018-12-12 12:55:37""","127.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:38""","127.30","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:39""","126.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:40""","126.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:41""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:42""","126.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:43""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:44""","126.60","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:45""","126.60","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:46""","126.60","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:47""","126.50","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:48""","126.50","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:49""","126.50","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:50""","126.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:51""","126.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:52""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:53""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:54""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:55""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:56""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:57""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:58""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:55:59""","127.10","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:00""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:01""","127.00","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:02""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:03""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:04""","126.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:05""","126.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:06""","126.50","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:07""","126.30","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:08""","126.20","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:09""","126.30","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:10""","126.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:11""","126.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:12""","126.50","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:13""","126.50","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:14""","126.50","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:15""","126.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:16""","126.50","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:17""","126.40","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:18""","126.60","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:19""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:20""","126.90","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:21""","126.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:22""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:23""","126.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:24""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:25""","126.70","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:26""","126.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:27""","126.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:28""","126.80","2.6"
"10009540","Meter 9540","=""2018-12-12 12:56:29""","126.80","2.6"
