"Meter Number","Meter Name","Meter Date","Meter Day of Week","Total Kilowatt Hour","Total Kilowatt Hour T1 (TOU1)","Voltage 1","Current 1 (Amps 1)","Total Kilowatt Hour L1","Current Direction L1","Decimal Places"
"10009540","Meter 9540","=""2018-12-12 12:46:12""","4","478.9","457.0","129.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:13""","4","478.9","457.0","129.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:14""","4","478.9","457.0","129.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:15""","4","478.9","457.0","129.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:16""","4","478.9","457.0","129.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:17""","4","478.9","457.0","129.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:18""","4","478.9","457.0","128.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:19""","4","478.9","457.0","128.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:20""","4","478.9","457.0","128.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:21""","4","478.9","457.0","128.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:22""","4","478.9","457.0","127.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:23""","4","478.9","457.0","127.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:24""","4","478.9","457.0","127.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:25""","4","478.9","457.0","127.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:26""","4","478.9","457.0","127.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:27""","4","478.9","457.0","128.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:28""","4","478.9","457.0","128.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:29""","4","478.9","457.0","128.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:30""","4","478.9","457.0","128.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:31""","4","478.9","457.0","128.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:32""","4","478.9","457.0","128.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:33""","4","478.9","457.0","129.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:34""","4","478.9","457.0","128.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:35""","4","478.9","457.0","128.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:36""","4","478.9","457.0","129.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:37""","4","478.9","457.0","128.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:38""","4","478.9","457.0","129.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:39""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:40""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:41""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:42""","4","478.9","457.0","129.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:43""","4","478.9","457.0","129.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:44""","4","478.9","457.0","129.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:45""","4","478.9","457.0","129.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:46""","4","478.9","457.0","129.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:47""","4","478.9","457.0","129.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:48""","4","478.9","457.0","129.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:49""","4","478.9","457.0","129.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:50""","4","478.9","457.0","129.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:51""","4","478.9","457.0","129.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:52""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:53""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:54""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:55""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:56""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:57""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:58""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:46:59""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:00""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:01""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:02""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:03""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:04""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:05""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:06""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:07""","4","478.9","457.0","129.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:08""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:09""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:10""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:11""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:12""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:13""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:14""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:15""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:16""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:17""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:18""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:19""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:20""","4","478.9","457.0","129.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:21""","4","478.9","457.0","129.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:22""","4","478.9","457.0","129.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:23""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:24""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:25""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:26""","4","478.9","457.0","129.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:27""","4","478.9","457.0","129.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:28""","4","478.9","457.0","129.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:29""","4","478.9","457.0","129.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:30""","4","478.9","457.0","129.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:31""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:32""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:33""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:34""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:35""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:36""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:37""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:38""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:39""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:40""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:41""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:42""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:43""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:44""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:45""","4","478.9","457.0","129.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:46""","4","478.9","457.0","129.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:47""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:48""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:49""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:50""","4","478.9","457.0","129.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:51""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:52""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:53""","4","478.9","457.0","129.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:54""","4","478.9","457.0","129.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:55""","4","478.9","457.0","129.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:56""","4","478.9","457.0","129.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:57""","4","478.9","457.0","129.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:58""","4","478.9","457.0","129.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:47:59""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:00""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:01""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:02""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:03""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:04""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:05""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:06""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:07""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:08""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:09""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:10""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:11""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:12""","4","478.9","457.0","129.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:13""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:14""","4","478.9","457.0","129.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:15""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:16""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:17""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:18""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:19""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:20""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:21""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:22""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:23""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:24""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:25""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:26""","4","478.9","457.0","129.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:27""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:28""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:29""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:30""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:31""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:32""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:33""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:34""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:35""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:36""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:37""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:38""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:39""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:40""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:41""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:42""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:43""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:44""","4","478.9","457.0","129.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:45""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:46""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:47""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:48""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:49""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:50""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:51""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:52""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:53""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:54""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:55""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:56""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:57""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:58""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:48:59""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:00""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:01""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:02""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:03""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:04""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:05""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:06""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:07""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:08""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:09""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:10""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:11""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:12""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:13""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:14""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:15""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:16""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:17""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:18""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:19""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:20""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:21""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:22""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:23""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:24""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:25""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:26""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:27""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:28""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:29""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:30""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:31""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:32""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:33""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:34""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:35""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:36""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:37""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:38""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:39""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:40""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:41""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:42""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:43""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:44""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:45""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:46""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:47""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:48""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:49""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:50""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:51""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:52""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:53""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:54""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:55""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:56""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:57""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:58""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:49:59""","4","478.9","457.0","128.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:00""","4","478.9","457.0","129.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:01""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:02""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:03""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:04""","4","478.9","457.0","129.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:05""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:06""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:07""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:08""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:09""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:10""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:11""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:12""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:13""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:14""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:15""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:16""","4","478.9","457.0","130.50","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:17""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:18""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:19""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:20""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:21""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:22""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:23""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:24""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:25""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:26""","4","478.9","457.0","129.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:27""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:28""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:29""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:30""","4","478.9","457.0","129.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:31""","4","478.9","457.0","129.90","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:32""","4","478.9","457.0","129.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:33""","4","478.9","457.0","130.40","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:34""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:35""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:36""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:37""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:38""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:39""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:40""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:41""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:42""","4","478.9","457.0","130.80","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:43""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:44""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:45""","4","478.9","457.0","130.20","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:46""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:47""","4","478.9","457.0","130.10","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:48""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:49""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:50""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:51""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:52""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:53""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:54""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:55""","4","478.9","457.0","130.00","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:56""","4","478.9","457.0","130.30","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:57""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:58""","4","478.9","457.0","130.60","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:50:59""","4","478.9","457.0","130.70","0","","",""
"10009540","Meter 9540","=""2018-12-12 12:51:00""","4","478.9","457.0","130.60","0","","",""
